,54,53,52,51,50,49,48,47,46,45,44,43,42
11,26.55964144242534,24.48362599040411,29.0,26.0,22.0,20.8,16.8,16.0,17.0,15.0,13.0,16.0,15.0
12,164.6697769446564,171.38538189160863,166.0,174.0,163.1,164.2,159.6,160.0,160.0,159.0,160.0,159.0,162.0
13,600.2478966044999,612.0906497568902,605.0,607.0,605.4,600.6,600.8,600.0,601.0,599.0,599.0,602.0,601.0
14,1370.4774984331689,1375.9797804842992,1376.0,1377.0,1370.7,1371.6,1369.6,1370.0,1366.0,1367.0,1366.0,1369.0,1367.0
15,1737.0005503324485,1743.234170512567,1749.0,1751.0,1743.9,1745.7,1741.4,1742.0,1741.0,1737.0,1738.0,1740.0,1742.0
16,1598.890414826461,1601.229139756455,1604.0,1603.0,1596.5,1594.0,1594.4,1594.0,1594.0,1593.0,1591.0,1597.0,1594.0
17,1179.248080034649,1180.1107728266315,1181.0,1184.0,1176.2,1174.2,1170.0,1175.0,1175.0,1173.0,1173.0,1172.0,1174.0
18,786.1653866877896,793.2694820720317,792.0,792.0,787.3,789.7,785.6,785.0,786.0,785.0,783.0,784.0,786.0
19,515.2570439773082,523.9495961746396,522.0,522.0,514.4,513.3,510.4,510.0,510.0,509.0,508.0,511.0,510.0
20,355.89919532460044,362.3576646530237,365.0,363.0,351.3,357.5,350.8,352.0,349.0,348.0,345.0,349.0,348.0
21,270.9083427076221,284.0100614798594,278.0,274.0,272.9,274.3,273.1,271.0,269.0,270.0,267.0,269.0,268.0
22,143.42206379422532,156.69520634915534,153.0,163.0,153.7,151.7,153.3,150.0,150.0,149.0,149.0,150.0,148.0
23,111.55049406697799,117.52140475111992,116.0,126.0,116.1,116.4,111.3,113.0,112.0,112.0,109.0,111.0,113.0
24,63.743139462208994,78.34760317124892,79.0,81.0,72.1,76.9,71.4,69.0,73.0,69.0,70.0,73.0,71.0
25,53.11928288519812,53.863977179242276,58.0,56.0,47.0,52.0,48.3,46.0,48.0,45.0,46.0,45.0,47.0
26,53.119282885441855,63.65742757495354,58.0,63.0,53.3,56.1,50.4,49.0,52.0,48.0,50.0,52.0,50.0
27,42.49542630857832,53.8639771816197,58.0,56.0,47.0,52.0,48.3,46.0,45.0,42.0,41.0,45.0,44.0
28,26.559641442840075,29.380351188561693,37.0,33.0,25.1,29.1,27.3,26.0,23.0,25.0,24.0,23.0,22.0
29,26.559641442707292,29.380351188681747,37.0,33.0,25.1,29.1,27.3,26.0,24.0,22.0,20.0,25.0,23.0
30,37.183498019645405,39.17380158456035,37.0,37.0,31.4,33.3,29.4,30.0,31.0,29.0,28.0,31.0,29.0
31,26.559641442869182,39.173801584647656,37.0,37.0,31.4,33.3,29.4,30.0,27.0,29.0,27.0,27.0,29.0
32,26.559641442145217,39.173801584649475,37.0,37.0,31.4,33.3,29.4,30.0,31.0,29.0,27.0,31.0,29.0
33,37.183498020558545,39.17380158474589,41.0,37.0,37.6,33.3,29.4,30.0,27.0,29.0,24.0,24.0,26.0
34,42.495426307305024,44.07052678303808,50.0,44.0,40.8,41.6,37.8,36.0,38.0,35.0,35.0,39.0,37.0
35,37.18349801784461,44.07052678280161,41.0,44.0,37.6,37.4,37.8,36.0,34.0,35.0,35.0,35.0,33.0
36,15.935784867837356,29.38035118747939,29.0,26.0,22.0,24.9,21.0,20.0,20.0,19.0,17.0,21.0,19.0
37,37.18349802202829,39.173801584644025,41.0,37.0,31.4,33.3,29.4,30.0,31.0,29.0,27.0,28.0,26.0
38,53.119282886098524,63.65742757664338,62.0,63.0,53.3,56.1,50.4,50.0,48.0,49.0,49.0,49.0,47.0
39,63.743139463160325,68.55415277274005,70.0,74.0,69.0,68.6,65.1,63.0,66.0,63.0,63.0,63.0,65.0
40,74.36699604369095,83.24432836691449,83.0,89.0,84.7,81.1,77.7,76.0,76.0,76.0,74.0,77.0,75.0
41,111.5504940748815,127.31485515020177,124.0,126.0,122.3,116.4,115.5,110.0,107.0,106.0,103.0,101.0,99.0
42,233.72484471580535,244.83625990134533,236.0,241.0,232.1,226.5,220.6,214.0,216.0,206.0,203.0,196.0,128.0
43,393.08269339781873,401.5314662431556,398.0,400.0,388.9,378.2,369.7,358.0,349.0,331.0,304.0,175.0,
44,759.6057453064333,763.8891309320043,763.0,766.0,740.2,719.1,701.6,677.0,642.0,560.0,364.0,,
45,1179.248080103429,1180.1107727323115,1181.0,1166.0,1129.2,1086.9,1054.5,1000.0,905.0,573.0,,,
46,1572.3307734632779,1557.1586131135227,1554.0,1532.0,1493.0,1444.4,1365.4,1184.0,807.0,,,,
47,1997.2850364419721,1988.0704304188848,1973.0,1939.0,1866.2,1764.4,1560.8,966.0,,,,,
48,2682.5237854982097,2649.128332172933,2611.0,2565.0,2390.0,2105.3,1342.3,,,,,,
49,3064.982622208833,2972.312195257444,2897.0,2779.0,2343.0,1567.0,,,,,,,
50,3723.661729825558,3545.2290433777257,3395.0,3083.0,1806.6,,,,,,,,
51,4345.157339446892,3902.6899829041963,3424.0,2406.0,,,,,,,,,
52,4456.7078334986245,3633.370096984473,2346.0,,,,,,,,,,
53,3909.579220141609,2360.221545501401,,,,,,,,,,,
54,2661.276072530599,,,,,,,,,,,,
